timestamp_ms,frame_number,track_id,trial,body_scale,HEAD_raw_motion,HEAD_normalized_motion,HEAD_motion,LEFT_EYE_motion,RIGHT_EYE_motion,LEFT_ARM_motion,RIGHT_ARM_motion,TORSO_motion,LEFT_LEG_motion,RIGHT_LEG_motion,HEAD_observability,LEFT_EYE_observability,RIGHT_EYE_observability,LEFT_ARM_observability,RIGHT_ARM_observability,TORSO_observability,LEFT_LEG_observability,RIGHT_LEG_observability,HEAD_state,LEFT_EYE_state,RIGHT_EYE_state,LEFT_ARM_state,RIGHT_ARM_state,TORSO_state,LEFT_LEG_state,RIGHT_LEG_state,OVERALL_state
3700,82,1,NO TRIAL,0.12469457,0.00330643,0.02651626,0.01234715,0.02264977,0.02231288,0.02274271,0.01191438,0.01192663,0.01101083,0.01221541,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
3731,83,1,NO TRIAL,0.12418986,0.00165322,0.01331201,0.01342914,0.02540771,0.02480449,0.02432292,0.01244439,0.01213802,0.01033108,0.01186093,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
3762,84,1,NO TRIAL,0.12426055,0.00457154,0.03678992,0.01625279,0.03355661,0.03282918,0.02753466,0.01396849,0.01332132,0.01006762,0.01023052,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
3793,85,1,NO TRIAL,0.12447293,0.00228577,0.01836358,0.01765946,0.03762016,0.03683017,0.02913495,0.01472567,0.01390935,0.00993822,0.00909647,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
3825,86,1,NO TRIAL,0.12370153,0.00469157,0.03792651,0.02132569,0.04672963,0.04661153,0.03354069,0.01683904,0.01737090,0.01041408,0.00915106,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
3855,87,1,NO TRIAL,0.12290565,0.00234578,0.01908605,0.02317438,0.05131942,0.05153997,0.03577244,0.01790960,0.01911787,0.01062339,0.00914222,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
3887,88,1,NO TRIAL,0.12179688,0.00434177,0.03564761,0.02485367,0.05692341,0.05688249,0.03799795,0.02174626,0.02143474,0.00964596,0.00962365,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
3920,89,1,NO TRIAL,0.12089926,0.00217088,0.01795614,0.02569976,0.05974660,0.05957395,0.03911937,0.02367896,0.02260197,0.00890917,0.00988829,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
3952,90,1,NO TRIAL,0.12021242,0.00454358,0.03779627,0.02710976,0.06082470,0.06095245,0.04166393,0.02771956,0.02439832,0.01024386,0.01127686,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
3983,91,1,NO TRIAL,0.11979785,0.00227179,0.01896354,0.02781620,0.06136335,0.06164199,0.04293921,0.02974617,0.02529890,0.01110521,0.01216489,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4014,92,1,NO TRIAL,0.11930810,0.00329937,0.02765417,0.02667423,0.05753286,0.05758257,0.04218585,0.03130594,0.02583741,0.01170935,0.01254863,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4046,93,1,NO TRIAL,0.11892405,0.00164968,0.01387173,0.02611275,0.05563784,0.05557331,0.04182043,0.03209779,0.02611461,0.01195386,0.01275005,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4077,94,1,NO TRIAL,0.11876676,0.00272800,0.02296935,0.02424311,0.05193285,0.05084210,0.03947015,0.03422368,0.02435737,0.01116693,0.01143013,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4108,95,1,NO TRIAL,0.11871670,0.00136400,0.01148952,0.02329354,0.05004712,0.04844055,0.03826835,0.03527451,0.02346352,0.01070900,0.01065865,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4140,96,1,NO TRIAL,0.11843988,0.00177068,0.01495005,0.02070634,0.04368614,0.04219946,0.03598759,0.03513913,0.02184366,0.01095632,0.01017856,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4172,97,1,NO TRIAL,0.11817599,0.00088534,0.00749171,0.01939829,0.04047035,0.03904536,0.03482467,0.03505694,0.02101904,0.01111361,0.00987137,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4218,98,1,NO TRIAL,0.11755987,0.00207965,0.01769013,0.01688502,0.03594932,0.03536202,0.03302612,0.03223061,0.01902173,0.00979613,0.00940450,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4283,99,1,NO TRIAL,0.11702118,0.00251084,0.02145629,0.01719662,0.03704168,0.03609597,0.03506657,0.03347286,0.01939802,0.01043072,0.00954835,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4312,100,1,NO TRIAL,0.11664097,0.00125542,0.01076311,0.01508524,0.03287491,0.03167741,0.03359963,0.03028807,0.01720815,0.01036669,0.00909263,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4343,101,1,NO TRIAL,0.11639655,0.00062771,0.00539286,0.01402538,0.03078328,0.02945961,0.03286219,0.02868929,0.01610899,0.01044048,0.00888622,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4374,102,1,NO TRIAL,0.11527798,0.00152834,0.01325786,0.01281144,0.02489061,0.02471906,0.02900393,0.02460413,0.01464557,0.01127545,0.01201392,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4405,103,1,NO TRIAL,0.11422073,0.00076417,0.00669029,0.01221154,0.02194800,0.02235696,0.02708474,0.02257036,0.01392102,0.01184726,0.01413600,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4436,104,1,NO TRIAL,0.11332596,0.00159954,0.01411454,0.01210710,0.01976823,0.02100481,0.02388159,0.01923874,0.01224201,0.01265307,0.01353474,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4467,105,1,NO TRIAL,0.11269853,0.00079977,0.00709656,0.01205771,0.01867978,0.02033164,0.02228014,0.01757266,0.01140341,0.01331306,0.01320563,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4499,106,1,NO TRIAL,0.11219780,0.00100393,0.00894787,0.01096492,0.01639711,0.01759169,0.02041333,0.01546145,0.01129361,0.01404251,0.01380265,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4531,107,1,NO TRIAL,0.11185467,0.00050197,0.00448766,0.00884384,0.01189077,0.01363461,0.01653316,0.01174162,0.00985973,0.01298559,0.01368133,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4562,108,1,NO TRIAL,0.11167047,0.00099271,0.00888964,0.00860966,0.01135124,0.01317050,0.01602174,0.01154782,0.01005036,0.01325198,0.01367263,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4594,109,1,NO TRIAL,0.11157212,0.00049636,0.00444874,0.00849164,0.01107959,0.01293674,0.01576407,0.01144949,0.01014501,0.01338499,0.01365443,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4626,110,1,NO TRIAL,0.11059641,0.00285425,0.02580776,0.01006038,0.01288139,0.01516573,0.01544420,0.01101574,0.01006459,0.01298786,0.01101125,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4682,111,1,NO TRIAL,0.11021502,0.00101839,0.00924006,0.01037910,0.01452026,0.01633411,0.01718675,0.01128453,0.01074057,0.01332646,0.01047912,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4722,112,1,NO TRIAL,0.11007928,0.00050920,0.00462573,0.00919300,0.01330270,0.01479796,0.01645646,0.00990903,0.00984170,0.01171990,0.01083876,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4754,113,1,NO TRIAL,0.11003931,0.00025460,0.00231371,0.00859515,0.01268765,0.01402273,0.01608540,0.00921565,0.00938778,0.01065980,0.01111512,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4800,114,1,NO TRIAL,0.10991560,0.00155181,0.01411822,0.00924144,0.01436862,0.01538689,0.01349267,0.00977222,0.00838117,0.01026202,0.01000758,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4832,115,1,NO TRIAL,0.10980480,0.00077591,0.00706623,0.00956376,0.01520814,0.01606771,0.01219137,0.01004939,0.00787531,0.01008668,0.00932053,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4863,116,1,NO TRIAL,0.11021876,0.00079185,0.00718437,0.00935060,0.01372899,0.01468652,0.01166299,0.00924744,0.00766426,0.00979381,0.00944747,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4895,117,1,NO TRIAL,0.11066049,0.00039593,0.00357784,0.00924174,0.01298709,0.01399382,0.01139419,0.00884315,0.00755571,0.00964145,0.00953820,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4927,118,1,NO TRIAL,0.11081844,0.00138018,0.01245443,0.00757257,0.01111883,0.01082718,0.01156957,0.00861279,0.00706945,0.00902372,0.01017457,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4958,119,1,NO TRIAL,0.11086991,0.00069009,0.00622433,0.00719561,0.00944127,0.00918012,0.00974296,0.00800145,0.00610205,0.00802550,0.00933135,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
4989,120,1,NO TRIAL,0.11162752,0.00079549,0.00712632,0.00750818,0.00963394,0.00944952,0.01016024,0.00891654,0.00729469,0.00886225,0.00911283,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
5020,121,1,NO TRIAL,0.11238043,0.00039775,0.00353929,0.00766138,0.00972573,0.00957940,0.01036223,0.00936859,0.00788431,0.00932143,0.00888987,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
5051,122,1,NO TRIAL,0.11279513,0.00088992,0.00788968,0.00688281,0.00766679,0.00711853,0.01142296,0.00830392,0.00794559,0.00911916,0.00978018,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
5083,123,1,NO TRIAL,0.11284472,0.00069909,0.00619515,0.00677393,0.00699769,0.00642357,0.01413226,0.01027901,0.00842130,0.00979768,0.01036180,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
5115,124,1,NO TRIAL,0.11279064,0.00034955,0.00309906,0.00626326,0.00683988,0.00627548,0.01392755,0.01053452,0.00770598,0.00951769,0.01010009,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
5147,125,1,NO TRIAL,0.11234069,0.00111290,0.00990649,0.00705434,0.00952390,0.00885674,0.01469048,0.01644667,0.00783261,0.00983232,0.01027283,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
5178,126,1,NO TRIAL,0.11190429,0.00055645,0.00497256,0.00611911,0.00998377,0.00916908,0.01323121,0.01818966,0.00707335,0.00943710,0.00882704,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
5210,127,1,NO TRIAL,0.11158039,0.00027823,0.00249350,0.00565276,0.01021616,0.00932762,0.01250332,0.01906625,0.00669450,0.00922431,0.00786877,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
5242,128,1,NO TRIAL,0.11161921,0.00181491,0.01625979,0.00679444,0.01122311,0.01056607,0.01383650,0.02974955,0.00647599,0.00884501,0.00873830,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
5272,129,1,NO TRIAL,0.11174600,0.00090745,0.00812067,0.00736711,0.01172962,0.01118843,0.01450764,0.03508960,0.00637231,0.00861629,0.00931447,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
5305,130,1,NO TRIAL,0.11248383,0.00156760,0.01393623,0.00812293,0.01177876,0.01261907,0.01442454,0.04827279,0.00629896,0.00825283,0.00816450,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
5337,131,1,NO TRIAL,0.11319001,0.00078380,0.00692464,0.00821412,0.01143674,0.01279034,0.01219765,0.05231224,0.00581369,0.00716414,0.00742754,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
5368,132,1,NO TRIAL,0.11491350,0.00124853,0.01086500,0.00918486,0.01282207,0.01470784,0.01197594,0.06816988,0.00691831,0.00682132,0.00740036,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
5400,133,1,NO TRIAL,0.11646705,0.00062427,0.00536003,0.00861655,0.01074042,0.01299661,0.01099427,0.07020118,0.00697813,0.00611780,0.00700215,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
5431,134,1,NO TRIAL,0.11749172,0.00101329,0.00862437,0.00907303,0.00985013,0.01216636,0.01151006,0.08121303,0.00872772,0.00691384,0.00924940,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
5467,135,1,NO TRIAL,0.11830730,0.00193041,0.01631691,0.01080096,0.01233339,0.01468980,0.01300491,0.08997096,0.01006902,0.00763478,0.01132240,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
5511,136,1,NO TRIAL,0.11886882,0.00096520,0.00811992,0.00978347,0.01164379,0.01369036,0.01071828,0.08285875,0.00908789,0.00688752,0.01088894,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
5547,137,1,NO TRIAL,0.11951782,0.00106088,0.00887636,0.00987793,0.01222292,0.01430682,0.00978596,0.07879274,0.00894661,0.00742236,0.01120697,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,STATIONARY,MOVING
