timestamp_ms,frame_number,track_id,trial,body_scale,HEAD_raw_motion,HEAD_normalized_motion,HEAD_motion,LEFT_EYE_motion,RIGHT_EYE_motion,LEFT_ARM_motion,RIGHT_ARM_motion,TORSO_motion,LEFT_LEG_motion,RIGHT_LEG_motion,HEAD_observability,LEFT_EYE_observability,RIGHT_EYE_observability,LEFT_ARM_observability,RIGHT_ARM_observability,TORSO_observability,LEFT_LEG_observability,RIGHT_LEG_observability,HEAD_state,LEFT_EYE_state,RIGHT_EYE_state,LEFT_ARM_state,RIGHT_ARM_state,TORSO_state,LEFT_LEG_state,RIGHT_LEG_state,OVERALL_state
30374,891,1,SITTING_STILL,0.10055662,0.00119248,0.01185876,0.01092085,0.01213054,0.01032222,0.01300367,0.05745067,0.03674602,0.04732470,0.06577039,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING,STATIONARY,MOVING,MOVING
30407,892,1,SITTING_STILL,0.10078122,0.00066857,0.00663383,0.01028683,0.01188468,0.00921943,0.01348067,0.05672036,0.03155071,0.03482027,0.06559714,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING,STATIONARY,MOVING,MOVING
30438,893,1,SITTING_STILL,0.10105980,0.00061471,0.00608267,0.00953313,0.00980956,0.00657757,0.01323466,0.05543518,0.03026017,0.03363041,0.06653915,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING,STATIONARY,MOVING,MOVING
30470,894,1,SITTING_STILL,0.10129287,0.00068596,0.00677204,0.00847746,0.00877050,0.00578713,0.01346657,0.04748325,0.02387854,0.02690766,0.05237957,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING,STATIONARY,MOVING,MOVING
30502,895,1,SITTING_STILL,0.10103741,0.00078385,0.00775800,0.00816711,0.00848534,0.00540155,0.01375257,0.04168076,0.01961536,0.02297474,0.04515334,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING,STATIONARY,MOVING,MOVING
30533,896,1,SITTING_STILL,0.10080266,0.00056476,0.00560263,0.00748756,0.00798608,0.00536038,0.01430041,0.03508682,0.01827536,0.02266299,0.04390071,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING,STATIONARY,MOVING,MOVING
30564,897,1,SITTING_STILL,0.10073506,0.00070636,0.00701210,0.00767667,0.00854323,0.00559892,0.01525084,0.03339056,0.01806969,0.02231822,0.04632681,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING,STATIONARY,MOVING,MOVING
30596,898,1,SITTING_STILL,0.10055327,0.00059319,0.00589929,0.00720242,0.00720878,0.00439606,0.01435055,0.02976199,0.01817757,0.02299481,0.04507565,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING,STATIONARY,MOVING,MOVING
30645,899,1,SITTING_STILL,0.10085234,0.00109694,0.01087665,0.00707965,0.00773222,0.00432428,0.01458743,0.02904354,0.01606752,0.01957892,0.04250760,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,MOVING,MOVING
30676,900,1,SITTING_STILL,0.10090115,0.00077127,0.00764385,0.00720590,0.00764227,0.00529229,0.01436714,0.02789508,0.01572627,0.02148924,0.03713835,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,MOVING,MOVING
30709,901,1,SITTING_STILL,0.10116948,0.00046306,0.00457710,0.00701771,0.00734452,0.00517409,0.01422722,0.02784873,0.01612743,0.02063488,0.03792585,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,STATIONARY,STATIONARY,MOVING,MOVING
30749,902,1,SITTING_STILL,0.10109225,0.00095245,0.00942156,0.00734890,0.00733016,0.00593922,0.01216841,0.02660921,0.01555655,0.01977009,0.04043005,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING
30781,903,1,SITTING_STILL,0.10070331,0.00081905,0.00813330,0.00739581,0.00769204,0.00605791,0.01210820,0.02679767,0.01652301,0.01916765,0.03991961,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING
30813,904,1,SITTING_STILL,0.10058156,0.00016240,0.00161464,0.00689731,0.00705310,0.00580394,0.01172100,0.02630700,0.01596323,0.01758376,0.03761056,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,MOVING,MOVING
30844,905,1,SITTING_STILL,0.10069527,0.00091534,0.00909025,0.00715708,0.00686972,0.00547290,0.01138030,0.02545358,0.01588151,0.01784880,0.03279362,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30874,906,1,SITTING_STILL,0.10108953,0.00045594,0.00451024,0.00698345,0.00666916,0.00528996,0.01196578,0.02348994,0.01380222,0.01601543,0.03079549,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30909,907,1,SITTING_STILL,0.10116761,0.00062078,0.00613613,0.00639088,0.00598537,0.00479769,0.01097205,0.01948604,0.01353370,0.01568672,0.03115672,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30939,908,1,SITTING_STILL,0.10164690,0.00054459,0.00535762,0.00610510,0.00636011,0.00447790,0.01039802,0.01628166,0.01108351,0.01383945,0.03118752,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
30970,909,1,SITTING_STILL,0.10189432,0.00074163,0.00727846,0.00644278,0.00667751,0.00455271,0.01010731,0.01624183,0.01226579,0.01582167,0.02844730,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31012,910,1,SITTING_STILL,0.10186681,0.00097789,0.00959969,0.00646504,0.00643344,0.00403535,0.01029711,0.01469830,0.01182179,0.01511216,0.02755841,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,PARTIAL,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31050,911,1,SITTING_STILL,0.10146461,0.00037056,0.00365208,0.00590489,0.00515478,0.00384736,0.01051741,0.01383403,0.01226809,0.01587972,0.02766274,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31082,912,1,SITTING_STILL,0.10106932,0.00018528,0.00183318,0.00593221,0.00523795,0.00395238,0.01007653,0.01312515,0.01240757,0.01610955,0.02570262,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31113,913,1,SITTING_STILL,0.10129757,0.00065770,0.00649280,0.00560753,0.00520838,0.00434866,0.01016359,0.01258100,0.01254265,0.01607349,0.02656045,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31145,914,1,SITTING_STILL,0.10149807,0.00061513,0.00606050,0.00580131,0.00590611,0.00493900,0.00969154,0.01164986,0.01231823,0.01572705,0.02689985,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31177,915,1,SITTING_STILL,0.10170093,0.00095702,0.00941014,0.00621056,0.00630107,0.00506307,0.00954915,0.01154585,0.01225324,0.01582804,0.02790681,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31207,916,1,SITTING_STILL,0.10164334,0.00026725,0.00262925,0.00586951,0.00559413,0.00488276,0.00964448,0.01121233,0.01241260,0.01501277,0.02455869,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31238,917,1,SITTING_STILL,0.10138293,0.00067649,0.00667264,0.00579379,0.00657248,0.00568702,0.00999209,0.01027414,0.01174619,0.01325116,0.02475007,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31270,918,1,SITTING_STILL,0.10157967,0.00042935,0.00422677,0.00512217,0.00704280,0.00560939,0.00993069,0.01037587,0.01245999,0.01406376,0.02765116,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31302,919,1,SITTING_STILL,0.10127949,0.00064386,0.00635722,0.00546031,0.00811843,0.00622021,0.00959712,0.00981898,0.01141087,0.01288985,0.02912884,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31334,920,1,SITTING_STILL,0.10125267,0.00067253,0.00664205,0.00606142,0.00915364,0.00656984,0.00980232,0.01081441,0.01142156,0.01255211,0.02974013,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31366,921,1,SITTING_STILL,0.10118849,0.00027960,0.00276314,0.00559521,0.00837897,0.00632457,0.00955023,0.01066773,0.01215632,0.01249389,0.03046325,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31413,922,1,SITTING_STILL,0.10116136,0.00037884,0.00374495,0.00530577,0.00815018,0.00588076,0.01020677,0.01196046,0.01331850,0.01330991,0.03465870,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31444,923,1,SITTING_STILL,0.10081325,0.00050639,0.00502305,0.00475738,0.00785009,0.00643294,0.01002447,0.01110672,0.01303472,0.01219427,0.03301923,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31475,924,1,SITTING_STILL,0.10047195,0.00025320,0.00252006,0.00474374,0.00793179,0.00632829,0.00946572,0.01093798,0.01246261,0.01072094,0.03109553,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31509,925,1,SITTING_STILL,0.10002365,0.00041583,0.00415736,0.00442933,0.00710778,0.00595864,0.00889011,0.01123564,0.01261019,0.01088352,0.04047473,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31540,926,1,SITTING_STILL,0.10008420,0.00084262,0.00841907,0.00495336,0.00738564,0.00585698,0.00841591,0.01182140,0.01302920,0.01107860,0.03829758,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31572,927,1,SITTING_STILL,0.10004955,0.00041699,0.00416785,0.00467969,0.00684170,0.00474401,0.00791365,0.01160622,0.01321695,0.01192609,0.03843935,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31605,928,1,SITTING_STILL,0.10005856,0.00088180,0.00881284,0.00495104,0.00713524,0.00454424,0.00752511,0.01079020,0.01282642,0.01207115,0.03881631,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31636,929,1,SITTING_STILL,0.09979074,0.00083419,0.00835940,0.00565057,0.00830989,0.00568343,0.00752824,0.01089733,0.01196576,0.01198466,0.03687896,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31669,930,1,SITTING_STILL,0.10010887,0.00088767,0.00886710,0.00629084,0.00879272,0.00617219,0.00675063,0.01018391,0.01102132,0.01110825,0.03250623,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31700,931,1,SITTING_STILL,0.10011308,0.00081792,0.00816996,0.00668420,0.00812689,0.00540700,0.00609951,0.01087794,0.01045331,0.01158361,0.03134066,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31732,932,1,SITTING_STILL,0.10033089,0.00041517,0.00413800,0.00688645,0.00815136,0.00556545,0.00630599,0.01118765,0.01068134,0.01229378,0.03150639,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31780,933,1,SITTING_STILL,0.10042648,0.00041010,0.00408363,0.00687723,0.00808634,0.00532626,0.00675885,0.01025526,0.00916592,0.01169298,0.02335985,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31820,934,1,SITTING_STILL,0.10047957,0.00051144,0.00508996,0.00646109,0.00723748,0.00520721,0.00706741,0.01034086,0.00823893,0.01127178,0.02380040,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31852,935,1,SITTING_STILL,0.10051025,0.00025572,0.00254421,0.00625814,0.00672759,0.00521547,0.00672707,0.01034936,0.00765692,0.01051377,0.02262135,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31884,936,1,SITTING_STILL,0.10044811,0.00034322,0.00341691,0.00558365,0.00551489,0.00495656,0.00721758,0.01206047,0.00846428,0.01127145,0.02407135,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31915,937,1,SITTING_STILL,0.10054667,0.00034704,0.00345151,0.00497016,0.00461512,0.00385102,0.00688930,0.01167031,0.00801155,0.01105289,0.02407030,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31947,938,1,SITTING_STILL,0.10040896,0.00025238,0.00251352,0.00417596,0.00364639,0.00305342,0.00680345,0.01121023,0.00767465,0.01168297,0.02434301,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
31978,939,1,SITTING_STILL,0.10037288,0.00048450,0.00482703,0.00375810,0.00394860,0.00324660,0.00699590,0.01058726,0.00749579,0.01142128,0.02383515,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32009,940,1,SITTING_STILL,0.10022849,0.00047781,0.00476722,0.00383675,0.00463693,0.00364299,0.00717258,0.01096188,0.00806175,0.01120036,0.02440859,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
32041,941,1,SITTING_STILL,0.10027562,0.00059873,0.00597088,0.00407266,0.00443730,0.00352251,0.00663783,0.01109866,0.00922602,0.01236824,0.02614335,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY,STATIONARY
