timestamp_ms,frame_number,track_id,trial,body_scale,HEAD_raw_motion,HEAD_normalized_motion,HEAD_motion,LEFT_EYE_motion,RIGHT_EYE_motion,LEFT_ARM_motion,RIGHT_ARM_motion,TORSO_motion,LEFT_LEG_motion,RIGHT_LEG_motion,HEAD_observability,LEFT_EYE_observability,RIGHT_EYE_observability,LEFT_ARM_observability,RIGHT_ARM_observability,TORSO_observability,LEFT_LEG_observability,RIGHT_LEG_observability,HEAD_state,LEFT_EYE_state,RIGHT_EYE_state,LEFT_ARM_state,RIGHT_ARM_state,TORSO_state,LEFT_LEG_state,RIGHT_LEG_state,OVERALL_state
14243,407,1,STILL,0.13565067,0.00302386,0.02229152,0.01269334,0.02235236,0.02464674,0.02542104,0.02414304,0.01954957,0.02750319,0.02223954,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14275,408,1,STILL,0.13555787,0.00387092,0.02855548,0.01514906,0.02993805,0.02941578,0.02902318,0.02913819,0.02219736,0.03378477,0.02543975,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14306,409,1,STILL,0.13526385,0.00481950,0.03563036,0.01803378,0.03552219,0.03328905,0.03464386,0.03441540,0.02557766,0.03855278,0.02863337,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14336,410,1,STILL,0.13412607,0.00498341,0.03715468,0.02188948,0.04355249,0.04116106,0.04010926,0.04177237,0.03009272,0.04107932,0.03038063,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14382,411,1,STILL,0.13191019,0.00451607,0.03423593,0.02484223,0.05054797,0.04797470,0.04264228,0.04758352,0.03279578,0.04186196,0.03035530,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14416,412,1,STILL,0.13081408,0.00225803,0.01726140,0.02519084,0.05121618,0.04842096,0.04262410,0.04806715,0.03242512,0.03664969,0.02713651,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14447,413,1,STILL,0.12995333,0.00371526,0.02858919,0.02656351,0.05551483,0.05171797,0.04203716,0.04928053,0.03157695,0.03238435,0.02504768,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14478,414,1,STILL,0.12910110,0.00387673,0.03002863,0.02921840,0.05970996,0.05714013,0.04417095,0.05195466,0.03288977,0.03741322,0.02576027,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14509,415,1,STILL,0.12874898,0.00346287,0.02689627,0.02979399,0.06306276,0.05931839,0.04230007,0.04967411,0.03329968,0.03571364,0.02770738,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14543,416,1,STILL,0.12847494,0.00270360,0.02104379,0.02885503,0.05967567,0.05774672,0.04051935,0.04653482,0.03174332,0.03034203,0.02727471,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14573,417,1,STILL,0.12837633,0.00135180,0.01052998,0.02571748,0.05296304,0.05315873,0.03513476,0.04132403,0.02821811,0.02510222,0.02424302,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14604,418,1,STILL,0.12869097,0.00180517,0.01402714,0.02282654,0.04675054,0.04763431,0.03062491,0.03517712,0.02447582,0.02970314,0.02357017,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14635,419,1,STILL,0.12918711,0.00140947,0.01091031,0.01991084,0.03982947,0.04076912,0.02629287,0.02867175,0.02062119,0.02899667,0.02225581,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14670,420,1,STILL,0.12951613,0.00218217,0.01684864,0.01985924,0.03898262,0.03903522,0.02508165,0.02617445,0.01939427,0.02946179,0.02469710,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14702,421,1,STILL,0.12971396,0.00183318,0.01413247,0.01805215,0.03354168,0.03399187,0.02247029,0.02286127,0.01735305,0.03205261,0.02548190,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14751,422,1,STILL,0.13003526,0.00142205,0.01093585,0.01566556,0.03030893,0.02865285,0.02042549,0.02085316,0.01721895,0.02913429,0.02744256,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14789,423,1,STILL,0.13021495,0.00071102,0.00546038,0.01298607,0.02461056,0.02320214,0.01819276,0.01772807,0.01521812,0.02886724,0.02599761,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14820,424,1,STILL,0.12871973,0.00121842,0.00946570,0.01153881,0.02102325,0.01925244,0.01683808,0.01527264,0.01564688,0.03122257,0.02752031,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14852,425,1,STILL,0.12855364,0.00176463,0.01372678,0.01193841,0.01962975,0.01713111,0.01631178,0.01652000,0.01532118,0.03479824,0.02910998,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14884,426,1,STILL,0.12738850,0.00112277,0.00881378,0.01128674,0.01784735,0.01535875,0.01776821,0.01867380,0.01545976,0.02965472,0.02927672,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14915,427,1,STILL,0.12681281,0.00056139,0.00442690,0.01047631,0.01603728,0.01361614,0.01795328,0.01884599,0.01475750,0.02804496,0.02821486,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14947,428,1,STILL,0.12597818,0.00195488,0.01551758,0.01030993,0.01554141,0.01331919,0.01809027,0.01917828,0.01445299,0.02697164,0.02623205,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
14979,429,1,STILL,0.12486490,0.00128250,0.01027108,0.00982726,0.01566996,0.01423209,0.01804526,0.01960165,0.01504033,0.02459563,0.02394654,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15011,430,1,STILL,0.12439490,0.00100315,0.00806424,0.00946830,0.01503458,0.01355505,0.01683228,0.01906029,0.01414170,0.02415986,0.02090366,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15042,431,1,STILL,0.12416000,0.00050158,0.00403975,0.00929073,0.01472067,0.01321933,0.01622904,0.01879347,0.01369669,0.02394949,0.01938773,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15073,432,1,STILL,0.12428933,0.00110521,0.00889222,0.00921904,0.01369258,0.01321963,0.01463894,0.02038044,0.01180914,0.02074571,0.01558648,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15104,433,1,STILL,0.12404841,0.00211886,0.01708094,0.00963831,0.01642008,0.01650082,0.01523683,0.01960633,0.01289230,0.01905536,0.01421383,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15135,434,1,STILL,0.12299750,0.00087975,0.00715262,0.00943066,0.01681260,0.01657034,0.01322728,0.01743369,0.01255345,0.02289543,0.01505346,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15167,435,1,STILL,0.12300504,0.00109589,0.00890930,0.00999097,0.01763625,0.01684241,0.01307833,0.01680346,0.01318284,0.02337958,0.01686732,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15214,436,1,STILL,0.12273015,0.00144430,0.01176808,0.00952228,0.01603293,0.01561241,0.01263284,0.01611034,0.01427870,0.02518811,0.01753955,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15246,437,1,STILL,0.12259948,0.00072215,0.00589031,0.00897468,0.01457362,0.01321795,0.01139445,0.01447169,0.01379102,0.02530339,0.01765511,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15277,438,1,STILL,0.12247142,0.00147436,0.01203837,0.00947145,0.01560097,0.01446744,0.01170420,0.01408025,0.01310532,0.02492870,0.01845018,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15309,439,1,STILL,0.12309455,0.00098356,0.00799026,0.00996526,0.01639605,0.01526095,0.01198000,0.01423301,0.01317673,0.02775981,0.02090533,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15341,440,1,STILL,0.12245969,0.00059276,0.00484048,0.00945879,0.01665336,0.01479679,0.01178437,0.01210598,0.01333431,0.02895466,0.02092499,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15375,441,1,STILL,0.12260732,0.00094473,0.00770535,0.00828685,0.01422167,0.01308546,0.00987004,0.01076223,0.01164039,0.02666690,0.01943653,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15403,442,1,STILL,0.12268250,0.00047237,0.00385031,0.00787406,0.01267046,0.01179843,0.00865877,0.00916370,0.01052255,0.02040055,0.01679570,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15435,443,1,STILL,0.12334511,0.00024945,0.00202239,0.00701319,0.01122211,0.01059714,0.00766963,0.00938913,0.00991807,0.02019757,0.01575715,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15467,444,1,STILL,0.12346667,0.00090632,0.00734062,0.00645976,0.01027781,0.00950537,0.00674750,0.00973137,0.00861634,0.01804511,0.01412764,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15502,445,1,STILL,0.12393993,0.00172458,0.01391466,0.00746281,0.01211644,0.01150321,0.00730298,0.01134376,0.00806201,0.02285355,0.01587090,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15534,446,1,STILL,0.12358631,0.00048530,0.00392683,0.00644886,0.00968156,0.00980397,0.00644983,0.01105063,0.00738323,0.02114119,0.01476629,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15582,447,1,STILL,0.12317820,0.00148406,0.01204809,0.00695609,0.00999993,0.01043700,0.00664711,0.01051159,0.00667646,0.01875941,0.01194372,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15623,448,1,STILL,0.12297674,0.00074203,0.00603391,0.00710527,0.01023657,0.01078360,0.00581402,0.00995222,0.00509373,0.01691929,0.01036002,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15655,449,1,STILL,0.12281723,0.00135671,0.01104661,0.00752293,0.01053762,0.01133992,0.00638616,0.01080955,0.00610494,0.02041248,0.01536723,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15687,450,1,STILL,0.12327637,0.00073476,0.00596026,0.00778667,0.01071545,0.01059891,0.00730288,0.01116929,0.00693871,0.02256805,0.01781688,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15717,451,1,STILL,0.12338786,0.00108865,0.00882302,0.00863675,0.01187169,0.01116406,0.00733441,0.01088893,0.00745247,0.02775234,0.02059589,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15748,452,1,STILL,0.12344667,0.00054433,0.00440941,0.00827035,0.01162129,0.01098983,0.00712473,0.00985969,0.00715751,0.03026155,0.02166801,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15780,453,1,STILL,0.12325201,0.00101415,0.00822824,0.00755955,0.01002062,0.00924297,0.00687747,0.00941295,0.00735331,0.02737427,0.02071408,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15811,454,1,STILL,0.12304219,0.00061652,0.00501067,0.00769503,0.01028687,0.00876347,0.00643642,0.00947635,0.00697008,0.02580487,0.02071094,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15843,455,1,STILL,0.12239064,0.00154907,0.01265677,0.00777111,0.01024197,0.00804028,0.00664399,0.00997914,0.00738104,0.02446826,0.02263499,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15874,456,1,STILL,0.12269296,0.00047423,0.00386519,0.00750002,0.00976148,0.00757086,0.00665331,0.01069135,0.00807845,0.02468825,0.02329146,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15918,457,1,STILL,0.12251171,0.00147215,0.01201637,0.00762124,0.01035684,0.00669453,0.00665836,0.01042864,0.00810215,0.02256294,0.02110691,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15952,458,1,STILL,0.12242533,0.00073607,0.00601243,0.00762776,0.01062851,0.00727676,0.00603074,0.01036713,0.00778659,0.02109247,0.02007013,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
15984,459,1,STILL,0.12236210,0.00051464,0.00420589,0.00705062,0.00951992,0.00702714,0.00628243,0.01001743,0.00771581,0.01710547,0.01741009,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
16016,460,1,STILL,0.12255047,0.00125439,0.01023569,0.00777891,0.01025712,0.00736120,0.00643705,0.01093751,0.00838194,0.01589307,0.01847083,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
16048,461,1,STILL,0.12209152,0.00084272,0.00690239,0.00761317,0.00980967,0.00728009,0.00630744,0.01067522,0.00867741,0.01889417,0.01729256,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
16080,462,1,STILL,0.12287914,0.00064458,0.00524568,0.00764255,0.00972298,0.00712288,0.00700294,0.01015605,0.01012521,0.02346936,0.01985971,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
16111,463,1,STILL,0.12327297,0.00032229,0.00261446,0.00638726,0.00803721,0.00587440,0.00617452,0.00946574,0.01019442,0.02480333,0.01942143,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
16141,464,1,STILL,0.12284972,0.00065262,0.00531231,0.00656815,0.00820042,0.00619817,0.00606767,0.00957337,0.00979460,0.02802896,0.02012963,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
16172,465,1,STILL,0.12280558,0.00121258,0.00987394,0.00630035,0.00656903,0.00545523,0.00591490,0.00878660,0.00993467,0.02803750,0.01897635,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
16206,466,1,STILL,0.12304078,0.00117111,0.00951806,0.00673855,0.00707184,0.00575215,0.00642724,0.00922587,0.01146883,0.03148738,0.02166767,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
16236,467,1,STILL,0.12316163,0.00058555,0.00475436,0.00680711,0.00754053,0.00582054,0.00606411,0.00873349,0.01129362,0.03085433,0.02191764,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
16267,468,1,STILL,0.12306510,0.00060111,0.00488447,0.00613821,0.00753897,0.00648383,0.00694515,0.00823845,0.01098089,0.03124577,0.02111041,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
16298,469,1,STILL,0.12349039,0.00076525,0.00619683,0.00605001,0.00766917,0.00619561,0.00710851,0.00801476,0.01191398,0.02907398,0.02454275,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
16334,470,1,STILL,0.12310473,0.00029811,0.00242156,0.00569700,0.00712704,0.00603811,0.00664708,0.00800610,0.01064923,0.02615791,0.02250591,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,RELIABLE,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING,MOVING
